Name;Brand;Price;URL
Surdeigstykker 6 stk, 402 g;Hatting;kr 45,90;https://kolonial.no/produkter/30251-hatting-surdeigstykker-6-stk/
Clausthaler Classic 0,33l x 6 stk, 1,98 l;Clausthaler;kr 45,30;https://kolonial.no/produkter/21997-clausthaler-clausthaler-classic-033l-x-6-stk/
Original Wienertoast 2 stk;Kanda;kr 34,90;https://kolonial.no/produkter/30448-kanda-original-wienertoast/
Fria Familiekneipp Glutenfri, 500 g;Fria;kr 62,20;https://kolonial.no/produkter/27759-fria-fria-familiekneipp-glutenfri/
Grove Baguetter Glutenfri, 280 g;Fria;kr 66,90;https://kolonial.no/produkter/28538-fria-grove-baguetter-glutenfri/
Grovbrød med Surdeig Glutenfri, 500 g;Fria;kr 66,90;https://kolonial.no/produkter/28540-fria-grovbrod-med-surdeig-glutenfri/
Rundstykker med Valmuefrø Glutenfri, 280 g;Fria;kr 68,90;https://kolonial.no/produkter/29450-fria-rundstykker-med-valmuefro-glutenfri/
Danske Rundstykker 10 stk, 500 g;Hatting;kr 32,70;https://kolonial.no/produkter/28508-hatting-danske-rundstykker-10-stk/
Pizzabunn Glutenfri 300 g;Semper;kr 46,80;https://kolonial.no/produkter/21472-semper-pizzabunn-glutenfri/
Glutenfrie Havrestykker 320 g;Hatting;kr 65,90;https://kolonial.no/produkter/28265-hatting-glutenfrie-havrestykker/
Havrerudstykker Glutenfri, 270 g;Fria;kr 68,90;https://kolonial.no/produkter/28533-fria-havrerudstykker-glutenfri/
Hatting Proteinstykker 6 stk, 402 g;Hatting;kr 40,80;https://kolonial.no/produkter/28488-hatting-hatting-proteinstykker-6-stk/
Havrebrød Glutenfri, 500 g;Fria;kr 67,30;https://kolonial.no/produkter/28053-fria-havrebrod-glutenfri/
Grove Pitabrød 400 g;Hatting;kr 32,50;https://kolonial.no/produkter/28496-hatting-grove-pitabrod/
Pizzasnurrer 7 stk, 420 g;REMA 1000;kr 39,00;https://kolonial.no/produkter/26995-rema-1000-pizzasnurrer-7-stk/
Glutenfri Baguette med Hvitløk 105 g;Hatting;kr 31,60;https://kolonial.no/produkter/28264-hatting-glutenfri-baguette-med-hvitlok/
Loff Glutenfri, 500 g;Fria;kr 63,80;https://kolonial.no/produkter/28539-fria-loff-glutenfri/
Lasagneplater Fullkorn 500 g;REMA 1000;kr 22,70;https://kolonial.no/produkter/19231-rema-1000-lasagneplater-fullkorn/
iMAT Fraiche Vegetabilsk, 200 ml;Oatly;kr 30,50;https://kolonial.no/produkter/17026-oatly-imat-fraiche-vegetabilsk/
Pommes Frites Krydder 130 g;Hoff;kr 33,70;https://kolonial.no/produkter/16753-hoff-pommes-frites-krydder/
Bearnaisesaus 2,5 dl;Fjordland;kr 31,90;https://kolonial.no/produkter/26869-fjordland-bearnaisesaus/
Bearnaisesaus Familiepakning, 4 stk;Toro;kr 29,90;https://kolonial.no/produkter/14404-toro-bearnaisesaus-familiepakning-4stk/
Chicken & Steak Med kvern, 75 g;Santa Maria;kr 57,50;https://kolonial.no/produkter/7585-santa-maria-chicken-steak-med-kvern/
Maiskolber Vac.Pk, Thailand, 2 stk;Not found;kr 21,50;https://kolonial.no/produkter/9275-maiskolber-vac-pk-thailand/
Tomatketchup Uten tilsatt sukker, 510 g;Idun;kr 10,30;https://kolonial.no/produkter/556-idun-tomatketchup-uten-tilsatt-sukker/
Tomatketchup 530 g;Idun;kr 10,80;https://kolonial.no/produkter/2032-idun-tomatketchup/
Meierismør Økologisk, 200 g;Kolonihagen;kr 35,00;https://kolonial.no/produkter/28195-kolonihagen-meierismor-okologisk/
Rekesalat 320 g;Delikat;kr 28,20;https://kolonial.no/produkter/5008-delikat-rekesalat/
Kyllingvinger 400 g;Stanges Gårdsprodukter;kr 54,30;https://kolonial.no/produkter/24439-stanges-gardsprodukter-kyllingvinger/
Kyllinglår ca. 600 g;Stanges Gårdsprodukter;kr 82,30;https://kolonial.no/produkter/8798-stanges-gardsprodukter-kyllinglar/
Confit Av Kylling ca. 500 g;Stanges Gårdsprodukter;kr 152,90;https://kolonial.no/produkter/23265-stanges-gardsprodukter-confit-av-kylling/
Hel Landkylling Økologisk, ca. 2,9 kg;Stanges Gårdsprodukter;kr 359,00;https://kolonial.no/produkter/16558-stanges-gardsprodukter-hel-landkylling-okologisk/
Hel Landkylling Fersk, ca. 2,4 kg;Stanges Gårdsprodukter;kr 239,60;https://kolonial.no/produkter/23266-stanges-gardsprodukter-hel-landkylling-fersk/
Hel Landkylling Frossen, ca. 1,8 kg;Stanges Gårdsprodukter;kr 155,40;https://kolonial.no/produkter/25806-stanges-gardsprodukter-hel-landkylling-frossen/
Andebryst ca. 345 g;Stanges Gårdsprodukter;kr 178,30;https://kolonial.no/produkter/18151-stanges-gardsprodukter-andebryst/
Kyllingfilet Naturell, 900 g;Ytterøy Kylling;kr 129,90;https://kolonial.no/produkter/27013-kyllingfilet-fersk-naturell/
Batteri AAA Plus Power 4 stk;Duracell;kr 57,10;https://kolonial.no/produkter/20929-duracell-batteri-aaa-plus-power/
Kyllingfilet 750 g;Den Stolte Hane;kr 129,40;https://kolonial.no/produkter/27861-den-stolte-hane-kyllingfilet/
Batteri AAA Plus Power 16 stk;Duracell;kr 91,70;https://kolonial.no/produkter/25215-duracell-batteri-aaa-plus-power/
Tapasboller av kylling, Med Soltørket tomat og oliven, 300 g;Ytterøy Kylling;kr 65,00;https://kolonial.no/produkter/27009-tapasboller-av-kylling-med-soltorket-tomat-og-oliv/
Kylling Nuggets 300 g;Ytterøy Kylling;kr 59,70;https://kolonial.no/produkter/27008-kylling-nuggets/
Kylling Lårbiff Crispy, 300 g;Not found;kr 54,30;https://kolonial.no/produkter/27007-kylling-larbiff-crispy/
Grillede Kyllinglårklubber 800 g;Ytterøy Kylling;kr 57,10;https://kolonial.no/produkter/27988-ytteroy-kylling-grillede-kyllinglarklubber/
Grillede Kyllingvinger 900 g;Ytterøy Kylling;kr 63,10;https://kolonial.no/produkter/27987-ytteroy-kylling-grillede-kyllingvinger/
Kyllingkjøttboller Fryst, 1,5 kg;Vestfold Fugl;kr 195,80;https://kolonial.no/produkter/15795-vestfold-fugl-kyllingkjottboller-fryst/
Kyllingfilet Stekt Og Skivet Soltørket Tomat 200 g;Den Stolte Hane;kr 49,90;https://kolonial.no/produkter/27880-den-stolte-hane-kyllingfilet-stekt-og-skivet-solto/
Kyllingfilet Stekt Og Skivet Naturell 200 g;Den Stolte Hane;kr 49,90;https://kolonial.no/produkter/27881-den-stolte-hane-kyllingfilet-stekt-og-skivet-natur/
Kyllingfilet Stekt Og Spiseklar Chili Og Ingefær 200 g;Den Stolte Hane;kr 49,90;https://kolonial.no/produkter/27879-den-stolte-hane-kyllingfilet-stekt-og-spiseklar-ch/
Hel Kalkun ca. 6 kg;Stanges Gårdsprodukter;kr 516,70;https://kolonial.no/produkter/16732-stanges-gardsprodukter-hel-kalkun/
Salte Knoker 1,4 kg;Strøm-Larsen;kr 122,40;https://kolonial.no/produkter/18445-strom-larsen-salte-knoker/
Hel Kylling Rå 1300 g;Solvinge;kr 69,90;https://kolonial.no/produkter/4150-solvinge-hel-kylling-ra/
Økologisk Salt Knoke Halstenshov Gård, 1,4 kg;Strøm-Larsen;kr 141,80;https://kolonial.no/produkter/23748-strom-larsen-okologisk-salt-knoke-halstenshov-gard/
Kyllinglever 500 g;Prior;kr 56,70;https://kolonial.no/produkter/24071-prior-kyllinglever/
Økologisk Røkt Knoke Halstenshov Gård, 1,4 kg;Strøm-Larsen;kr 148,10;https://kolonial.no/produkter/23747-strom-larsen-okologisk-rokt-knoke-halstenshov-gard/
Kylling Lårfilet ca. 500 g;Stanges Gårdsprodukter;kr 82,80;https://kolonial.no/produkter/27618-stanges-gardsprodukter-kylling-larfilet/
Røkte Skinkeknoker 1,4 kg;Strøm-Larsen;kr 119,00;https://kolonial.no/produkter/18448-strom-larsen-rokte-skinkeknoker/
Hel Ytrefilet av Okse Ca 2kg;Strøm-Larsen;kr 1417,00;https://kolonial.no/produkter/15262-strom-larsen-hel-ytrefilet-av-okse-ca-2kg/
Hellstrøms Ytrefilet av Angus Til ca. 4 Personer;Strøm-Larsen;kr 486,70;https://kolonial.no/produkter/26072-strom-larsen-hellstroms-ytrefilet-av-angus-til-ca/
Hellstrøms Ytrefilet av Angus ca. 200 g;Strøm-Larsen;kr 134,70;https://kolonial.no/produkter/26071-strom-larsen-hellstroms-ytrefilet-av-angus/
Kylling filetburger Flammegrillet, 450 g;Den Stolte Hane;kr 109,00;https://kolonial.no/produkter/29972-den-stolte-hane-kylling-filetburger-flammegrillet/
Hellstrøms Ytrefilet av Angus Til 2 Personer, 400 g;Strøm-Larsen;kr 258,90;https://kolonial.no/produkter/26073-strom-larsen-hellstroms-ytrefilet-av-angus-til-2-p/
Hel Grillet Kylling ca. 1,2 kg;Solvinge;kr 79,00;https://kolonial.no/produkter/30071-solvinge-hel-grillet-kylling/
Hellstrøms Côte De Boeuf av Angus Til 3-4 Personer, 800 g;Strøm-Larsen;kr 517,70;https://kolonial.no/produkter/26078-strom-larsen-hellstroms-cote-de-boeuf-av-angus-til/
Taco Kyllingfilet Stekt & Spiseklar 200 g;Den Stolte Hane;kr 50,50;https://kolonial.no/produkter/29973-den-stolte-hane-taco-kyllingfilet-stekt-spiseklar/
Okse T-benstek 380 g;Strøm-Larsen;kr 204,00;https://kolonial.no/produkter/20233-strom-larsen-okse-t-benstek/
Kylling lårfilet 400 g;Ytterøy Kylling;kr 56,90;https://kolonial.no/produkter/27652-ytteroy-kylling-kylling-larfilet/
Okse Bibringe 600 g;Strøm-Larsen;kr 89,90;https://kolonial.no/produkter/18436-strom-larsen-okse-bibringe/
Fersk kyllingfilet i Skiver 400 g;Den Stolte Hane;kr 89,90;https://kolonial.no/produkter/29970-den-stolte-hane-fersk-kyllingfilet-i-skiver/
Confit de Canard 4-5 stk Lår, 1,24 kg;Jean Larnaudie;kr 549,00;https://kolonial.no/produkter/30684-jean-larnaudie-confit-de-canard-4-5-stk-lar/
Okse Høyrygg i Terninger 500 g;Strøm-Larsen;kr 139,00;https://kolonial.no/produkter/15253-strom-larsen-okse-hoyrygg-i-terninger/
Ytrefilet av Svin Krydret 500 g;Nordfjord;kr 79,00;https://kolonial.no/produkter/30056-nordfjord-ytrefilet-av-svin-krydret/
Oksehaler Fryst, 1 kg;Strøm-Larsen;kr 127,10;https://kolonial.no/produkter/15256-strom-larsen-oksehaler-fryst/
Salatkjøtt Av Grillet Kyllinglår uten Skinn, 200 g;Ytterøy Kylling;kr 40,30;https://kolonial.no/produkter/27985-ytteroy-kylling-salatkjott-av-grillet-kyllinglar-u/
Ytrefilet av Svin Naturell 500 g;Nordfjord;kr 79,00;https://kolonial.no/produkter/30057-nordfjord-ytrefilet-av-svin-naturell/
Pampas Entrecôte Av Storfe 100% Grass Fed, 250 g;Not found;kr 99,00;https://kolonial.no/produkter/29500-pampas-entrecote-av-storfe-100-grass-fed/
Kreolsk sandwichfilet Av Kylling Stekt & Spiseklar, 200 g;Den Stolte Hane;kr 50,50;https://kolonial.no/produkter/29974-den-stolte-hane-kreolsk-sandwichfilet-av-kylling-s/
Pampas Ytrefilet 100% Grass fed, 200 g;Not found;kr 99,00;https://kolonial.no/produkter/29499-pampas-ytrefilet-100-grass-fed/
Hel Rå Kylling Naturell ca. 1,5 kg;Solvinge;kr 87,90;https://kolonial.no/produkter/30066-solvinge-hel-ra-kylling-naturell/
Pesto Kyllingfilet Stekt & Skivet 200 g;Den Stolte Hane;kr 50,50;https://kolonial.no/produkter/29971-den-stolte-hane-pesto-kyllingfilet-stekt-skivet/
Storfe Entrecote ca. 400 g;Gilde;kr 164,50;https://kolonial.no/produkter/25800-gilde-storfe-entrecote/
Tulip Pulled Pork Asian 550 g;Tulip;kr 78,80;https://kolonial.no/produkter/27365-tulip-tulip-pulled-pork-asian/
Smokey Pulled Pork Tulip 550 g;Tulip;kr 79,90;https://kolonial.no/produkter/29622-tulip-smokey-pulled-pork-tulip/
Naturlig godt Kjøttdeig, økologisk Uten salt og vann, 400 g;Gilde;kr 60,80;https://kolonial.no/produkter/26675-gilde-naturlig-godt-kjottdeig-okologisk-uten-salt-/
Storfe Pepperbiff ca. 390 g;Gilde;kr 169,00;https://kolonial.no/produkter/25803-gilde-storfe-pepperbiff/
Meatish Rå Deig 0% Kjøtt, 400 g;REMA 1000;kr 42,90;https://kolonial.no/produkter/25318-rema-1000-meatish-ra-deig-0-kjott/
Storfe Ytrefilet ca. 350 g;Gilde;kr 171,80;https://kolonial.no/produkter/25766-gilde-storfe-ytrefilet/
Pepperbiff av Storfe i Skiver Prima, 200 g;Prima;kr 43,80;https://kolonial.no/produkter/25937-prima-pepperbiff-av-storfe-i-skiver-prima/
Indrefilet av Storfe i Skiver Prima, ca. 200 g;REMA 1000;kr 77,70;https://kolonial.no/produkter/25939-rema-1000-indrefilet-av-storfe-i-skiver-prima/
Mørbradbiff av Storfe i Skiver Prima, ca. 260 g;Not found;kr 51,90;https://kolonial.no/produkter/25941-morbradbiff-av-storfe-i-skiver-prima/
Kjøttdeig Fryst 1 kg;Nordfjord;kr 129,90;https://kolonial.no/produkter/13669-nordfjord-kjottdeig-fryst/
Kjøttfarse Snabb Frys 500 g;Nordfjord;kr 39,30;https://kolonial.no/produkter/26014-nordfjord-kjottfarse-snabb-frys/
Medisterfarse Snabb Frys 500 g;Nordfjord;kr 39,30;https://kolonial.no/produkter/26013-nordfjord-medisterfarse-snabb-frys/
A la Kjøttdeig Vegansk 300 g;Hälsans Kök;kr 52,30;https://kolonial.no/produkter/13423-halsans-kok-a-la-kjottdeig-vegansk/
Kjøttdeig Fryst, Halal, 500 g;Åkeberg & Skoglunn;kr 69,90;https://kolonial.no/produkter/28998-akeberg-skoglunn-kjottdeig-fryst-halal/
Reinsdyr Ytrefilet Hel 1 kg;Strøm-Larsen;kr 827,30;https://kolonial.no/produkter/18442-strom-larsen-reinsdyr-ytrefilet-hel/
Tomatsaus med soltørket tomat og basilikum, 390 g;Superbra;kr 52,90;https://kolonial.no/produkter/2134-superbra-tomatsaus-med-soltorket-tomat-og-basiliku/
Høyfjellsrein Reinsdyrstek ca. 1,9 kg;Gilde;kr 689,00;https://kolonial.no/produkter/28302-gilde-hoyfjellsrein-reinsdyrstek/
Høyfjellsrein Indrefilet av Reinsdyr ca. 180 g;Gilde;kr 129,00;https://kolonial.no/produkter/28305-gilde-hoyfjellsrein-indrefilet-av-reinsdyr/
Høyfjells Reinsdyrskav 400 g;Gilde;kr 149,00;https://kolonial.no/produkter/28301-gilde-hoyfjells-reinsdyrskav/
Høyfjellsrein Reinsdyrbiff ca. 300 g;Gilde;kr 169,00;https://kolonial.no/produkter/28304-gilde-hoyfjellsrein-reinsdyrbiff/
Hverdagslam Skav 300 g;Gilde;kr 78,80;https://kolonial.no/produkter/28712-gilde-hverdagslam-skav/
Bacon Tørrsaltet Bøkerøkt 120 g;Finsbråten;kr 41,10;https://kolonial.no/produkter/22972-finsbraten-bacon-torrsaltet-bokerokt/
Karbonader Halal, 480 g;Not found;kr 67,30;https://kolonial.no/produkter/27648-karbonader-halal/
Pannestekte Kjøttkaker 600 g;REMA 1000;kr 59,00;https://kolonial.no/produkter/17122-rema-1000-pannestekte-kjottkaker/
Grilstad Lev Litt Lettere Filetbacon 110 g;Grilstad;kr 32,50;https://kolonial.no/produkter/28721-grilstad-grilstad-lev-litt-lettere-filetbacon/
Kjøttkaker Ferske 800 g;Prima;kr 54,80;https://kolonial.no/produkter/4738-prima-kjottkaker-ferske/
Stjernebacon i Terninger 150 g;Gilde;kr 33,90;https://kolonial.no/produkter/24228-gilde-stjernebacon-i-terninger/
Bacon Ternet Fryst, 500 g;Tulip;kr 70,50;https://kolonial.no/produkter/16299-tulip-bacon-ternet-fryst/
Kjøttkaker 16 stk, 800 g;Gilde;kr 83,40;https://kolonial.no/produkter/3655-gilde-kjottkaker-16-stk/
Bacon Topping 80 g;REMA 1000;kr 20,00;https://kolonial.no/produkter/24967-rema-1000-bacon-topping/
Svenske Kjøttboller Ca 60 stk;Gilde;kr 73,50;https://kolonial.no/produkter/3574-gilde-svenske-kjottboller-ca-60-stk/
Bacon i Terninger 250 g;Nordfjord;kr 43,30;https://kolonial.no/produkter/25433-nordfjord-bacon-i-terninger/
Kyllingkjøttboller Halal, 400 g;Not found;kr 42,90;https://kolonial.no/produkter/27647-kylling-kjottboller-halal/
Spicy Kjøttboller Topping 130 g;REMA 1000;kr 20,00;https://kolonial.no/produkter/25992-rema-1000-spicy-kjottboller-topping/
Fjordbacon ca. 700 g;Nordfjord;kr 146,00;https://kolonial.no/produkter/18247-nordfjord-fjordbacon/
Fersk Falafel Med Rødbet, 190 g;Sevan;kr 39,30;https://kolonial.no/produkter/27795-sevan-fersk-falafel-med-rodbet/
Lettsaltet Sideflesk ca. 680 g;Nordfjord;kr 168,90;https://kolonial.no/produkter/18253-nordfjord-lettsaltet-sideflesk/
Fersk Falafel 190 g;Sevan;kr 36,30;https://kolonial.no/produkter/27832-sevan-fersk-falafel/
Focaccia Med Oliven, 500 g;Brødverket;kr 49,90;https://kolonial.no/produkter/29400-brodverket-focaccia-med-oliven/
Fersk Falafel Brokkoli 190 g;Sevan;kr 39,30;https://kolonial.no/produkter/27794-sevan-fersk-falafel-brokkoli/
Havrebrød Ferskt, 770 g;Brødverket;kr 32,10;https://kolonial.no/produkter/27143-brodverket-havrebrod-ferskt/
Picnic Skinke 325 g;Stabburet;kr 38,90;https://kolonial.no/produkter/25278-stabburet-picnic-skinke/
Falafel 300 g;Hälsans Kök;kr 42,90;https://kolonial.no/produkter/25250-halsans-kok-falafel/
Gourmet Grovbrød 670 g;Brødverket;kr 31,10;https://kolonial.no/produkter/27464-brodverket-gourmet-grovbrod/
TINE VGTR Boller 270 g;Tine;kr 46,90;https://kolonial.no/produkter/28333-tine-tine-vgtr-boller/
Ekstra Grovt Brød 770 g;Brødverket;kr 35,20;https://kolonial.no/produkter/27240-brodverket-ekstra-grovt-brod/
Peppes Originale Kjøttboller 120 g;Peppes Pizza;kr 29,60;https://kolonial.no/produkter/4450-peppes-pizza-peppes-originale-kjottboller/
Familiebrød 770 g;Brødverket;kr 34,10;https://kolonial.no/produkter/27238-brodverket-familiebrod/
Lurebrød Helt, 770 g;Brødverket;kr 31,10;https://kolonial.no/produkter/27546-brodverket-lurebrod-helt/
XXL Kjøttboller 900 g;REMA 1000;kr 59,00;https://kolonial.no/produkter/24038-rema-1000-xxl-kjottboller/
Loff Vår laveste pris, 630 g;Not found;kr 7,90;https://kolonial.no/produkter/26553-loff-var-laveste-pris/
Nuggets Av Kylling og svinekjøtt 900 g;Gilde;kr 94,90;https://kolonial.no/produkter/28266-gilde-nuggets-av-kylling-og-svinekjott/
Veganske Soya Nuggets 300 g;Hälsans Kök;kr 52,90;https://kolonial.no/produkter/25035-halsans-kok-veganske-soya-nuggets/
Vegetarboller med Hvitløk & Urter Liv Laga, 500 g;Hoff;kr 63,60;https://kolonial.no/produkter/26639-hoff-vegetarboller-med-hvitlok-urter-liv-laga/
Ostesteaklet Med Røkt Skinke 300 g;Gilde;kr 43,80;https://kolonial.no/produkter/27916-gilde-ostesteaklet-med-rokt-skinke/
Duracell Batteri Ultra Power 9V, 1 stk;Duracell;kr 56,10;https://kolonial.no/produkter/20920-duracell-duracell-batteri-ultra-power-9v/
Familiebrød Oppskåret, 770 g;Brødverket;kr 41,40;https://kolonial.no/produkter/27237-brodverket-familiebrod-oppskaret/
Ostesnitzel 4 stk, 500 g;Nordfjord;kr 43,60;https://kolonial.no/produkter/18271-nordfjord-ostesnitzel-4-stk/
Batteri 9V Plus Power 1 stk;Duracell;kr 40,40;https://kolonial.no/produkter/20923-duracell-batteri-9v-plus-power/
Kjøttpudding 500 g;Gilde;kr 52,80;https://kolonial.no/produkter/27142-gilde-kjottpudding/
Blodpølse Snabb 500 g;Nordfjord;kr 50,80;https://kolonial.no/produkter/18241-nordfjord-blodpolse-snabb/
Karbonader Ferske 800 g;Prima;kr 38,80;https://kolonial.no/produkter/4684-prima-karbonader-ferske/
Grov Kneipp 670 g;Brødverket;kr 7,90;https://kolonial.no/produkter/27242-brodverket-grov-kneipp/
Joika Reinsdyrkaker 800 g;Joika;kr 47,90;https://kolonial.no/produkter/6637-joika-joika-reinsdyrkaker/
Karbonadekaker Ca 9 stk;Gilde;kr 82,90;https://kolonial.no/produkter/8272-gilde-karbonadekaker-ca-9-stk/
Sambapølser 3stk, 350 g;Strøm-Larsen;kr 83,60;https://kolonial.no/produkter/15217-strom-larsen-sambapolser-3stk/
Pølser Chipotle 3stk, 350 g;Strøm-Larsen;kr 83,60;https://kolonial.no/produkter/15235-strom-larsen-polser-chipotle-3stk/
Hellstrøms Angus Pølser 4 stk;Strøm-Larsen;kr 83,90;https://kolonial.no/produkter/26085-strom-larsen-hellstroms-angus-polser/
Pølser Rostbrattwürst 3stk, 350 g;Strøm-Larsen;kr 69,90;https://kolonial.no/produkter/15220-strom-larsen-polser-rostbrattwurst-3stk/
Grillpølser Lange 3 stk, 300 g;Strøm-Larsen;kr 63,20;https://kolonial.no/produkter/20227-strom-larsen-grillpolser-lange-3-stk/
Bratwurst-Knacker 250 g;Finsbråten;kr 38,10;https://kolonial.no/produkter/17887-finsbraten-bratwurst-knacker/
Chorizo-Knacker 250 g;Finsbråten;kr 36,60;https://kolonial.no/produkter/22969-finsbraten-chorizo-knacker/
Bacon & Ost-Knacker 250 g;Finsbråten;kr 37,90;https://kolonial.no/produkter/22960-finsbraten-bacon-ost-knacker/
Ost-Knacker 250 g;Finsbråten;kr 37,90;https://kolonial.no/produkter/17902-finsbraten-ost-knacker/
Løk-Knacker 250 g;Finsbråten;kr 37,90;https://kolonial.no/produkter/17911-finsbraten-lok-knacker/
Familiewiener 20stk 20 stk, 1,1 kg;Finsbråten;kr 89,90;https://kolonial.no/produkter/29227-finsbraten-familiewiener-20stk-20-stk/
Wienerpølse 560 g;Finsbråten;kr 49,20;https://kolonial.no/produkter/22984-finsbraten-wienerpolse/
Wienerpølse Go og Mager, 520 g;Gilde;kr 42,50;https://kolonial.no/produkter/23268-gilde-wienerpolse-go-og-mager/
Manchego DOP Lagret 6 mnd, 150 g;REMA 1000;kr 51,80;https://kolonial.no/produkter/26508-rema-1000-manchego-dop-lagret-6-mnd/
Kylling Wiener 7 Stk, 500 g;Åkeberg & Skoglunn;kr 47,40;https://kolonial.no/produkter/27644-akeberg-skoglunn-kylling-wiener-7-stk/
Kylling Wiener Halal 500 g;Not found;kr 51,80;https://kolonial.no/produkter/27645-kylling-wiener-halal/
Batteri C Plus Power 2 stk;Duracell;kr 43,70;https://kolonial.no/produkter/25102-duracell-batteri-c-plus-power/
Yokos Naturell 125 g;Berit Nordstrand;kr 19,80;https://kolonial.no/produkter/28050-berit-nordstrand-yokos-naturell/
Prima Wienerpølse 12 stk, 875 g;REMA 1000;kr 67,80;https://kolonial.no/produkter/24526-rema-1000-prima-wienerpolse-12-stk/
Grillpølse 495 g;Finsbråten;kr 32,90;https://kolonial.no/produkter/29221-finsbraten-grillpolse/
Grillpølse Ost & Chilli 600 g;Gilde;kr 52,80;https://kolonial.no/produkter/22738-gilde-grillpolse-ost-chilli/
Grillpølse 560 g;Nordfjord;kr 39,90;https://kolonial.no/produkter/4639-nordfjord-grillpolse/
Ostegrill 350 g;Nordfjord;kr 31,70;https://kolonial.no/produkter/24037-nordfjord-ostegrill/
Bacongrill med Ost 350 g;Nordfjord;kr 31,70;https://kolonial.no/produkter/24051-nordfjord-bacongrill-med-ost/
Ostegrill 495 g;Finsbråten;kr 35,90;https://kolonial.no/produkter/29222-finsbraten-ostegrill/
Whiskas Fisk & Kjøtt i Gele 12x100g, 1,2 kg;Whiskas;kr 43,80;https://kolonial.no/produkter/19504-whiskas-whiskas-fisk-kjott-i-gele-12x100g/
Ostegrill Kylling & Kalkun 265 g;Solvinge;kr 36,30;https://kolonial.no/produkter/18106-solvinge-ostegrill-kylling-kalkun/
Catsan Hygiene 10 l;Not found;kr 90,50;https://kolonial.no/produkter/13906-catsan-hygiene/
Grillpølse Kylling 7 Stk, 500 g;Åkeberg & Skoglunn;kr 27,50;https://kolonial.no/produkter/27643-akeberg-skoglunn-kylling-grillpolse/
Grillpølse Go og Mager, 600 g;Gilde;kr 30,90;https://kolonial.no/produkter/23267-gilde-grillpolse-go-og-mager/
Kjøttmeny i Saus 12x100g, 1,2 kg;Whiskas;kr 43,90;https://kolonial.no/produkter/15354-whiskas-kjottmeny-i-saus-12x100g/
Grillpølse Kylling Halal 500 g;Not found;kr 42,90;https://kolonial.no/produkter/27646-kylling-grillpolse-halal/
Tunfiskpaté 85 g;Gourmet Gold;kr 8,90;https://kolonial.no/produkter/5611-gourmet-gold-tunfiskpate/
Grillpølse Pepperoni 600 g;Gilde;kr 36,10;https://kolonial.no/produkter/25261-gilde-grillpolse-pepperoni/
Kattesand Klumpe 5 kg;Not found;kr 62,30;https://kolonial.no/produkter/17044-kattesand-klumpe/
Selection Lam & Kylling 85 g;Sheba;kr 8,70;https://kolonial.no/produkter/15588-sheba-selection-lamm-kylling/
Ostegrill 6 stk, 480 g;Gilde;kr 28,40;https://kolonial.no/produkter/3559-gilde-ostegrill-6-stk/
Grillpølser Kylling 525 g;Not found;kr 66,10;https://kolonial.no/produkter/4780-grillpolser-kylling/
Smårettpølse 200 g;Gilde;kr 33,90;https://kolonial.no/produkter/24134-gilde-smarettpolse/
Røkt Kjøttpølse Original 1,2 kg;Gilde;kr 84,50;https://kolonial.no/produkter/3541-gilde-rokt-kjottpolse-original/
Røkt Kjøttpølse Av Kylling & Kalkun Skinnfri, 450 g;Prior;kr 46,90;https://kolonial.no/produkter/24105-prior-rokt-kjottpolse-av-kylling-kalkun-skinnfri/
Røkt Kjøttpølse uten Skinn Go og Mager, 450 g;Gilde;kr 31,80;https://kolonial.no/produkter/23318-gilde-rokt-kjottpolse-uten-skinn-go-og-mager/
Falukorv 400 g;Gilde;kr 46,90;https://kolonial.no/produkter/1209-gilde-falukorv/
Kornmo Bakte Knekkebrød Chia 1 stk;Sætre;kr 32,50;https://kolonial.no/produkter/27951-saetre-kornmo-bakte-knekkebrod-chia/
Servelat Snabb 500 g;Nordfjord;kr 47,90;https://kolonial.no/produkter/18259-nordfjord-servelat-snabb/
Knekkebrød Runde Sesam & Havsalt 290 g;Wasa;kr 43,80;https://kolonial.no/produkter/27481-wasa-knekkebrod-runde-sesam-havsalt/
Falukorv Snabb 400 g;Nordfjord;kr 52,80;https://kolonial.no/produkter/26170-nordfjord-falukorv-snabb/
Din Stund Chia & Havsalt 260 g;Wasa;kr 26,90;https://kolonial.no/produkter/27961-wasa-din-stund-chia-havsalt/
Veganpølse 8 stk, 300 g;Hälsans Kök;kr 56,90;https://kolonial.no/produkter/13426-halsans-kok-veganpolse-8-stk/
Country Special Selection 600 g;Cesar;kr 46,00;https://kolonial.no/produkter/13921-cecar-country-special-selection/
Knekkebrød Naturell Gluten- og laktosefritt, 240 g;Wasa;kr 43,50;https://kolonial.no/produkter/1038-wasa-knekkebrod-naturell-gluten-og-laktosefritt/
Telepølse 250 g;Gilde;kr 38,40;https://kolonial.no/produkter/25994-gilde-telepolse/
Sesam & Havsalt Glutenfri, 240 g;Wasa;kr 43,10;https://kolonial.no/produkter/27480-wasa-sesam-havsalt-glutenfri/
Grillpølser 16 Stk, 900 g;Prima;kr 24,90;https://kolonial.no/produkter/4825-prima-grillpolser-16-stk/
Knekkebrød Godt Stekt, 200 g;Leksands;kr 26,90;https://kolonial.no/produkter/5800-leksands-knekkebrod-godt-stekt/
